merchant_id,segment,week,health_score,survival_prob_4w,p_failure_4w,revenue_at_risk,net_revenue_at_risk,refund_rate,chargeback_rate,anomaly_score,cluster_label,umap_x,umap_y,xgb_predicted_score,risk_tier,top_driver_1,top_driver_1_val,top_driver_2,top_driver_2_val,alert_text
MID_0469,fraudulent,24,67.38064787768478,0.5,0.5,0.0,0.0,0.26887,0.0,6.57,Risky,1.0072,-5.8065,67.5,Yellow,refund_rate,-6.9818,anomaly_score,2.5917,"Score driven by refund_rate (increased risk, 6.98pts) and anomaly_score (reduced risk, 2.59pts)."
MID_0470,fraudulent,24,63.81022557697891,0.5,0.5,0.0,0.0,0.33797,0.0,6.65,Risky,-4.0388,-0.9503,63.83,Yellow,refund_rate,-10.1685,anomaly_score,2.4498,"Score driven by refund_rate (increased risk, 10.17pts) and anomaly_score (reduced risk, 2.45pts)."
MID_0471,fraudulent,24,54.87952483944976,0.5,0.5,0.0,0.0,0.45493,0.0,16.56,Risky,-3.1606,-3.2714,54.94,Yellow,refund_rate,-13.8493,anomaly_score,-1.732,"Score driven by refund_rate (increased risk, 13.85pts) and anomaly_score (increased risk, 1.73pts)."
MID_0472,fraudulent,24,67.68950878359334,0.5,0.5,0.0,0.0,0.26268,0.0,6.6,Risky,1.522,-6.322,67.67,Yellow,refund_rate,-6.9011,anomaly_score,2.6117,"Score driven by refund_rate (increased risk, 6.90pts) and anomaly_score (reduced risk, 2.61pts)."
MID_0473,fraudulent,24,64.98938050752673,0.5,0.5,0.0,0.0,0.31822,0.0,6.09,Risky,0.4102,-4.3483,65.06,Yellow,refund_rate,-9.3502,anomaly_score,2.6866,"Score driven by refund_rate (increased risk, 9.35pts) and anomaly_score (reduced risk, 2.69pts)."
MID_0474,fraudulent,24,65.71923960358738,0.5,0.5,0.0,0.0,0.30331,0.0,6.21,Risky,0.5525,-4.7223,65.77,Yellow,refund_rate,-8.5542,anomaly_score,2.5664,"Score driven by refund_rate (increased risk, 8.55pts) and anomaly_score (reduced risk, 2.57pts)."
MID_0475,fraudulent,24,64.60766775227552,0.5,0.5,0.0,0.0,0.3237,0.0,6.43,Risky,0.3561,-4.0588,64.61,Yellow,refund_rate,-9.5392,anomaly_score,2.5486,"Score driven by refund_rate (increased risk, 9.54pts) and anomaly_score (reduced risk, 2.55pts)."
MID_0476,fraudulent,24,52.1187577548465,0.5,0.5,0.0,0.0,0.49548,0.0,18.86,Risky,-3.3339,-3.7603,52.12,Yellow,refund_rate,-14.565,anomaly_score,-3.7259,"Score driven by refund_rate (increased risk, 14.56pts) and anomaly_score (increased risk, 3.73pts)."
MID_0477,fraudulent,24,65.90696553639202,0.5,0.5,0.0,0.0,0.29948,0.0,6.24,Risky,0.5555,-4.744,65.93,Yellow,refund_rate,-8.4193,anomaly_score,2.5951,"Score driven by refund_rate (increased risk, 8.42pts) and anomaly_score (reduced risk, 2.60pts)."
MID_0478,fraudulent,24,67.55042917488355,0.5,0.5,0.0,0.0,0.26585,0.0,6.52,Risky,1.0104,-5.8149,67.57,Yellow,refund_rate,-6.9237,anomaly_score,2.6235,"Score driven by refund_rate (increased risk, 6.92pts) and anomaly_score (reduced risk, 2.62pts)."
MID_0479,fraudulent,24,59.68368724384615,0.5,0.5,0.0,0.0,0.39523,0.0,10.67,Risky,-2.1787,-2.1476,59.77,Yellow,refund_rate,-12.7345,anomaly_score,1.3002,"Score driven by refund_rate (increased risk, 12.73pts) and anomaly_score (reduced risk, 1.30pts)."
MID_0480,fraudulent,24,67.84202910926732,0.5,0.5,0.0,0.0,0.2585,0.0,6.81,Risky,1.9942,-6.2786,67.8,Yellow,refund_rate,-6.785,anomaly_score,2.5954,"Score driven by refund_rate (increased risk, 6.79pts) and anomaly_score (reduced risk, 2.60pts)."
MID_0481,fraudulent,24,62.85202809571885,0.5,0.5,0.0,0.0,0.35025,0.0,7.76,Risky,-0.8629,-3.5188,62.85,Yellow,refund_rate,-10.7739,anomaly_score,2.1206,"Score driven by refund_rate (increased risk, 10.77pts) and anomaly_score (reduced risk, 2.12pts)."
MID_0482,fraudulent,24,64.24263779146233,0.5,0.5,0.0,0.0,0.33179,0.0,6.26,Risky,-3.3078,-0.5984,64.06,Yellow,refund_rate,-10.0665,anomaly_score,2.5211,"Score driven by refund_rate (increased risk, 10.07pts) and anomaly_score (reduced risk, 2.52pts)."
MID_0483,fraudulent,24,61.77086977428774,0.5,0.5,0.0,0.0,0.36717,0.0,8.48,Risky,-0.3192,-2.1837,61.76,Yellow,refund_rate,-11.3671,anomaly_score,1.8005,"Score driven by refund_rate (increased risk, 11.37pts) and anomaly_score (reduced risk, 1.80pts)."
MID_0484,fraudulent,24,52.06229653856924,0.5,0.5,0.0,0.0,0.49658,0.0,18.86,Risky,-3.4836,-4.0214,52.06,Yellow,refund_rate,-14.5753,anomaly_score,-3.7265,"Score driven by refund_rate (increased risk, 14.58pts) and anomaly_score (increased risk, 3.73pts)."
MID_0485,fraudulent,24,66.54256094485407,0.5,0.5,0.0,0.0,0.28468,0.0,6.66,Risky,0.7254,-5.3339,66.57,Yellow,refund_rate,-7.7729,anomaly_score,2.4995,"Score driven by refund_rate (increased risk, 7.77pts) and anomaly_score (reduced risk, 2.50pts)."
MID_0486,fraudulent,24,63.93778167159857,0.5,0.5,0.0,0.0,0.3356,0.0,6.63,Risky,-3.94,-0.9747,63.95,Yellow,refund_rate,-10.089,anomaly_score,2.4811,"Score driven by refund_rate (increased risk, 10.09pts) and anomaly_score (reduced risk, 2.48pts)."
MID_0487,fraudulent,24,67.78444598685003,0.5,0.5,0.0,0.0,0.26037,0.0,6.68,Risky,1.7621,-6.7818,67.72,Yellow,refund_rate,-6.8572,anomaly_score,2.6096,"Score driven by refund_rate (increased risk, 6.86pts) and anomaly_score (reduced risk, 2.61pts)."
MID_0488,fraudulent,24,61.64825984313318,0.5,0.5,0.0,0.0,0.36812,0.0,8.73,Risky,-0.3499,-2.2157,61.61,Yellow,refund_rate,-11.3218,anomaly_score,1.6338,"Score driven by refund_rate (increased risk, 11.32pts) and anomaly_score (reduced risk, 1.63pts)."
MID_0489,fraudulent,24,67.8404892579143,0.5,0.5,0.0,0.0,0.25853,0.0,6.81,Risky,1.981,-6.2896,67.8,Yellow,refund_rate,-6.785,anomaly_score,2.5954,"Score driven by refund_rate (increased risk, 6.79pts) and anomaly_score (reduced risk, 2.60pts)."
MID_0490,fraudulent,24,62.42724009627513,0.5,0.5,0.0,0.0,0.35749,0.0,7.94,Risky,-0.5174,-2.3772,62.45,Yellow,refund_rate,-10.8804,anomaly_score,1.9674,"Score driven by refund_rate (increased risk, 10.88pts) and anomaly_score (reduced risk, 1.97pts)."
MID_0491,fraudulent,24,66.12380256421764,0.5,0.5,0.0,0.0,0.29468,0.0,6.34,Risky,0.5763,-4.8099,66.09,Yellow,refund_rate,-8.2464,anomaly_score,2.5817,"Score driven by refund_rate (increased risk, 8.25pts) and anomaly_score (reduced risk, 2.58pts)."
MID_0492,fraudulent,24,64.46204123820965,0.5,0.5,0.0,0.0,0.32694,0.0,6.36,Risky,0.3597,-4.053,64.47,Yellow,refund_rate,-9.6729,anomaly_score,2.5536,"Score driven by refund_rate (increased risk, 9.67pts) and anomaly_score (reduced risk, 2.55pts)."
MID_0493,fraudulent,24,61.41658218201815,0.5,0.5,0.0,0.0,0.37131,0.0,8.96,Risky,-0.3589,-2.232,61.27,Yellow,refund_rate,-11.7321,anomaly_score,1.6259,"Score driven by refund_rate (increased risk, 11.73pts) and anomaly_score (reduced risk, 1.63pts)."
MID_0494,fraudulent,24,51.84860810951649,0.5,0.5,0.0,0.0,0.49706,0.0,19.5,Risky,-3.4303,-3.9349,51.94,Yellow,refund_rate,-14.6453,anomaly_score,-3.7265,"Score driven by refund_rate (increased risk, 14.65pts) and anomaly_score (increased risk, 3.73pts)."
MID_0495,fraudulent,24,63.36071876850301,0.5,0.5,0.0,0.0,0.34385,0.0,7.15,Risky,-4.0527,-0.9359,63.39,Yellow,refund_rate,-10.3751,anomaly_score,2.3203,"Score driven by refund_rate (increased risk, 10.38pts) and anomaly_score (reduced risk, 2.32pts)."
MID_0496,fraudulent,24,57.73130767154291,0.5,0.5,0.0,0.0,0.42216,0.0,12.6,Risky,-2.5412,-2.2032,57.84,Yellow,refund_rate,-13.3525,refund_x_chargeback,0.8941,"Score driven by refund_rate (increased risk, 13.35pts) and refund_x_chargeback (reduced risk, 0.89pts)."
MID_0497,fraudulent,24,66.01973574260165,0.5,0.5,0.0,0.0,0.29383,0.0,6.84,Risky,0.583,-4.8613,66.06,Yellow,refund_rate,-8.2044,anomaly_score,2.4993,"Score driven by refund_rate (increased risk, 8.20pts) and anomaly_score (reduced risk, 2.50pts)."
MID_0498,fraudulent,24,62.09187911072368,0.5,0.5,0.0,0.0,0.3627,0.0,8.17,Risky,-0.4042,-2.275,62.07,Yellow,refund_rate,-11.158,anomaly_score,1.8757,"Score driven by refund_rate (increased risk, 11.16pts) and anomaly_score (reduced risk, 1.88pts)."
MID_0499,fraudulent,24,66.51429588868203,0.5,0.5,0.0,0.0,0.28736,0.0,6.29,Risky,0.6565,-5.2396,66.5,Yellow,refund_rate,-7.8728,anomaly_score,2.5475,"Score driven by refund_rate (increased risk, 7.87pts) and anomaly_score (reduced risk, 2.55pts)."
MID_0500,fraudulent,24,65.70024810356685,0.5,0.5,0.0,0.0,0.30368,0.0,6.21,Risky,0.5346,-4.7114,65.77,Yellow,refund_rate,-8.5542,anomaly_score,2.5664,"Score driven by refund_rate (increased risk, 8.55pts) and anomaly_score (reduced risk, 2.57pts)."
